Page ID,Page Name,Disclaimer,Amount Spent (USD)
236369846383459,Congressional Black Caucus PAC,Congressional Black Caucus PAC,670
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,664
1025055787535714,A Case for Women,A Case for Women,633
38235851310,USA for UNHCR,UNITED STATES ASSOCIATION FOR UNHCR,632
461204744067686,Family Protection Association,Family Protection Association,624
114710126648118,Republican Dogs,Republican Dogs,617
25852730092,Care2,Care2 Inc,614
69039563201,Open Doors USA,"OPEN DOORS WITH BROTHER ANDREW, INC.",608
2353537341582545,Proud Patriots,"Unicorn Wealth, LLC",607
98291564058,Equality State Policy Center,The Equality State Policy Center,606
681626158940626,Mission Roll Call,Americas Warrior Partnership,602
266288815238,WyGO / Wyoming Gun Owners,Wyoming Gun Owners,600
18982436812,ACLU,American Civil Liberties Union,592
225039284179565,The Nature Conservancy in Wyoming,Nature Conservancy,587
830121337093232,National Democratic Training Committee,NATIONAL DEMOCRATIC TRAINING COMMITTEE PAC,586
100137754724934,Trump 2020 Supporters,Proud Right Winger,584
11791104453,NRDC,Natural Resources Defense Council,578
159964696102,Kevin McCarthy,KEVIN MCCARTHY FOR CONGRESS,574
551369002001325,Josh Wheeler For U.S. Senate,WHEELER 4 U.S. SENATE,567
104850351196796,Rally for the Choice to Work,Susan Marie Graham,560
293225127381200,Patriot Depot,The Patriot Depot,555
103720977697760,Whitney Williams,Whitney for Montana,552
194798557218627,AARP Wyoming,AARP,539
15188122178,The Hamilton Collection,The Hamilton Collection,531
109190967329516,Car Headline Bulletin,Abraham Osayomi,527
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),517
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,517
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",512
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,506
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,505
107953199261156,ifaw,"INTERNATIONAL FUND FOR ANIMAL WELFARE, INC.",502
1523403537916328,State Innovation Exchange,State Innovation Exchange,501
197679767726077,The Really Online Lefty League,THE REALLY ONLINE LEFTY LEAGUE,501
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,493
221890358218748,Til Valhalla Project,Til Valhalla Project,492
95356211637,Ben Ferguson,Ben Ferguson show,481
108078450757307,Together We Count Colorado,Together We Count,479
108782680799347,Devon Viehman for Town Council,Devon Viehman for Town Council,477
5435784683,Greenpeace USA,"GREENPEACE, INC.",472
8325302025,Friends of the Earth U.S.,Friends of the Earth,468
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,459
1935470913359776,Representative Cyrus Western,Cyrus Western,453
27311599342,Preemptive Love,Preemptive Love Coalition,448
1525472414388476,Better Wyoming,Better Wyoming,447
605168822998856,314 Action,314 ACTION FUND,445
281844617168,Jewish Voice Ministries International,JEWISH VOICE MINISTRIES INTERNATIONAL,443
309308412520731,Sandy Hook Promise,Sandy Hook Promise,439
104101461050051,Caught in the Act,Ashley Peel,437
245284549333866,ASMDSS,ASMDSS,431
111393882812494,Amy McGrath,"AMY MCGRATH FOR SENATE, INC.",429
116534199732974,USA Carry Online,USA Carry Online,426
137569740231452,Respect The Look,Respect The Look,421
96935476345,Democratic Governors Association (DGA),DEMOCRATIC ACTION,421
103260841390360,Erin Johnson for Senate District 6,Friends of Erin Johnson,418
106736034281444,This Place People Together,Lucy  Tran,416
109111900634787,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,410
385473284886474,Hillsdale College,HILLSDALE COLLEGE,405
17911165812,Covenant House International,Covenant House,400
314499212242,Pfizer,Pfizer Inc.,395
383877235817031,Keep America Great,Keep America Great,394
181183059253295,Dorsal Bracelets,Dorsal Bracelets,390
118502801658228,Young Kim,Young Kim for Congress,385
49651563727,Live Action,Live Action,372
408250066356,Bill O'Reilly,"Bill Me, Inc.",369
278490715553293,Martha McSally,MCSALLY FOR SENATE INC,363
2330577043935831,Sara Gideon,SARA GIDEON FOR MAINE,361
21492729544,Catholic Relief Services,CATHOLIC RELIEF SERVICES - UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,358
7483836629,Ancestry,Ancestry.com Operations Inc.,353
105929991030423,My Freedom Jersey,"My Freedom Jersey, LLP",352
1836138529938551,Greater Half,Greater Half,347
8047221596,Save the Children US,"SAVE THE CHILDREN FEDERATION, INC.",345
120551431317,Nickelodeon,Nickelodeon with Facebook Ad Credits,345
107809714081743,Evidence Based Wyoming,Evidence Based Wyoming - Doug Gerard,344
57259033959,AARP,AARP,343
169294473121454,Policetees.com,PoliceTees.com,343
100322931670190,Donna Rice for Wyoming,Donna for Wyoming,342
277005566267077,Blueland,Blueland,335
134705859885321,Unilever,Unilever,331
85452072376,Newsmax,"NEWSMAX MEDIA, INC.",331
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",330
104074991111025,Last Minute Updates,Rickey Laquan Calvin,327
112942500238297,Trees4Australia,Trees4Australia,325
586751814690068,Joni Ernst,Joni for Iowa,324
140357056032320,NEA Today,National Education Association,317
109294377239663,Savings and Good Living,Sonny Quang Nguyen,315
153053554728336,iShares,"BLACKROCK, INC.",313
100256754899828,Patriot's Cave,Patriots Cave,306
6500552187,Hulu,"HULU, LLC",305
110151130591161,News Outbreak,Carl Harmon Jr.,305
6231686654,Compassion International,"COMPASSION INTERNATIONAL, INCORPORATED",296
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",295
27544763621,Prison Fellowship,Prison Fellowship,293
209516845093,NRDC Action Fund,NRDC Action Fund,287
246323280108,American Medical Association (AMA),American Medical Association,285
680549575421741,UnitedVoice.com,"Beachside Media, Inc.",283
15687409793,World Wildlife Fund,World Wildlife Fund,281
167586229923327,World Food Program USA,World Food Program USA,274
2012750189007245,Liquid Death Mountain Water,Liquid Death,270
292351509697,Jerusalem Prayer Team,Jerusalem Prayer Team,270
598924810530984,Keeping America Great,FamTeeWorld,267
95001097200,National Association of Manufacturers,NATIONAL ASSOCIATION OF MANUFACTURERS OF THE UNITED STATES OF AMERICA INC.,264
83290028957,Care Net,CARE NET,263
110130647164439,Tonight's News,Ibrahim Oloko,262
2283535575207809,Ditch Mitch,DITCH FUND,261
46093654473,National Republican Congressional Committee,NRCC,260
6985452607,Brita USA,The Clorox Company,259
104851617686932,Concealed Country,Concealed Country,259
112694470356789,Trumpcare For America,Stuart Joseph Millar,253
22877548156,Earth Day Network,EARTH DAY NETWORK INC,252
103682110993833,Arctic Refuge Defense Campaign,Alaska Wilderness League,251
196642922296,Petroleum Association of Wyoming,PETROLEUM ASSOCIATION OF WYOMING,250
298147117056532,Protect Our Water Jackson Hole,Protect our Water Jackson Hole,250
596556607135301,The Earthling Co.,The Earthling Co.,246
373814729643508,Let America Vote,LET AMERICA VOTE PAC,244
300992409852,Hoover Institution,Hoover Institution,242
139599847972,National Nurses United,National Nurses United,238
102745147891580,Trump Coolers,Eric Clifford Juels,238
834645469890446,Devin Nunes,DEVIN NUNES CAMPAIGN COMMITTEE,237
342887442508723,Convention of States,Convention of States Action,236
169277310432049,"Texas Precision Optics, Inc.",Texas Precision Optics Inc,236
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,236
302718150248207,Wyoming Rural Electric Association,Wyoming Rural Electric Association,235
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC.",235
30139072158,CARE,CARE,235
69983322463,Ted Cruz,TED CRUZ FOR SENATE,233
108118933908193,Next Level Goods,Next Level Goods LLC,232
518194348194441,RepresentUs,RepresentUs,231
321250352104571,Valerie Plame,VALERIE PLAME FOR CONGRESS,225
114782633404812,Veteran Alert Guide,Manisha Desiree Bocus,222
393932827634250,Dissent Pins,Common Practice,222
101724361319410,Ronny Jackson for U.S. Congress TX-13,Texans for Ronny Jackson,220
706716899745696,Women for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",219
596556607135301,The Earthling Co.,Educated Earthling,217
166618413413767,Jay Sekulow,American Center for Law and Justice,213
21834534343,Volunteers of America,"VOLUNTEERS OF AMERICA, INC.",213
109021767293838,Making Retirement Last,Making Retirement Last,207
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,206
8532248414,Wounded Warrior Project,"WOUNDED WARRIOR PROJECT, INC.",204
2189265054726827,Liberty Tee Shop,www.libertyteeshop.com,203
20876805343,March of Dimes,MARCH OF DIMES INC.,202
81517275796,UNICEF USA,UNITED STATES FUND FOR UNICEF,202
6279167307,Easterseals,Easterseals,201
1745691098822972,Brad Parscale,"DONALD J. TRUMP FOR PRESIDENT, INC.",201
135298176481584,Marine Corps Scholarship Foundation,Marine Corps Scholarship Foundation,201
212625228865631,Wyoming Department of Education,Wyoming Department of Education,200
328853823844484,Balance of Power,Balance of Power,199
47710973068,Cooperative Action Network,National Rural Electric Cooperatives Association,198
7263476274,Mercy Corps,Mercy Corps,198
555787351119974,Coalition to Protect America's Health Care,Coalition to Protect America's Health Care,198
8501031021,VoteVets.org,"VoteVets Action Fund, Inc.",197
420785874975425,Conservative Institute,The Conservative Institute,197
101383508020332,Flexhealthplan,FlexHealthPlan,197
100666038243915,True American Patriot,Gold Sky Ventures LLC,196
1690071827911682,Cleancult,cleancult,193
2602473023098666,Democratic Polling Center,Democratic Governors Association,193
1864721517082089,Democratic Attorneys General Association,Democratic Attorneys General Association,192
1456310534453054,Veteran Loans Online,"LMB OpCo, LLC",191
121626482110,Operation Smile,"OPERATION SMILE, INC.",185
376776419037747,Turning Point USA,Turning Point USA,185
376250065793807,Citizens for Responsible Energy Solutions,Citizens for Responsible Energy Solutions,183
112903096897476,Merav Ben-David,BENDAVID2020,182
971668776283950,PolicyEd,Hoover Institution,182
425771317501061,Michael Knowles,The Daily Wire,181
76625396025,CDC,Centers for Disease Control and Prevention (CDC) with Facebook ad credits,180
15041226930,Oxfam,"OXFAM AMERICA, INC.",179
567371470277443,The Wilderness Society Action Fund,The Wilderness Society Action Fund,178
28896772146,San Diego Zoo,ZOOLOGICAL SOCIETY OF SAN DIEGO,177
193618220508,LIFE Today,LIFE Outreach International,175
66500958355,Wyoming Democratic Party,WY DEMOCRATIC STATE CENTRAL COMMITTEE,175
169130470583214,Demand Justice,Demand Justice,174
129255907131113,NumbersUSA,NUMBERSUSA EDUCATION AND RESEARCH FOUNDATION,174
122372412494835,Wyoming Citizens Climate Lobby,Wesley Scott Frain,172
1799282383731277,TwoSeventy,Alexander Jared Deutsch,170
94047978366,PCCC - BoldProgressives.org,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,169
23875187730,Feeding America,Feeding America,166
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,165
124955570892789,Bernie Sanders,BERNIE 2020,164
103376804451432,Trending Politics,Making Web LLC,164
109784800371914,Protect Kids: Fight Flavored E-Cigarettes,TOBACCO-FREE KIDS ACTION FUND,163
1917715138510680,Follow Your Legend,Legend Bracelet,162
593289284500311,Trump Rack,BOXD Marketing,160
101183127996396,Four Is Enough,PACRONYM,160
107803440835562,US Hot Gears,Click Wonders,159
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",155
248181906078243,National Institute for Civil Discourse,CommonSense American,155
108794587327155,Good Programs 2020,Trevor Dale Seaks,155
102389457864860,Treehuggers Bracelets,ECOMX LLC,154
746938465317981,Nuclear Matters,Nuclear Matters,154
1745691098822972,Brad Parscale,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,154
249645098496099,Dave Kinskey,Dave Kinskey,153
107761702578379,American Institute for Cancer Research - AICR,American Institute for Cancer Research,152
2185993931653388,The Recount,"Recount Media, Inc",152
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,152
316955281351,APWU - The American Postal Workers Union,AMERICAN POSTAL WORKERS UNION,151
753738884667489,Bryan Miller for U.S. Senate,Bryan Edward Miller,150
149387255708408,Harriet Hageman,Hageman for Wyoming,150
570092813023833,Matt Walsh,The Daily Wire,149
820882001277849,Coca-Cola,The Coca-Cola Company with Facebook ad credits,149
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,148
2267405033373814,Doctor Patient Unity,Doctor Patient Unity,148
1438808983108348,BOLD PAC,CHC BOLD PAC,148
1099478666810053,Meals For Pets,Meals for Pets,147
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,146
2045207855734876,Jackie Grimes,Elect Jackie Grimes,146
128155811565,Wyoming Liberty Group,Wyoming Liberty Group,146
113311020379806,Red Flag Patriots,Just Patriots 1776,145
253791814655400,Doug Collins,"COLLINS FOR SENATE, INC.",144
107750347614769,Chip Neiman,Committee to Elect Chip Neiman,144
109677057145919,Hot Issue,Astonishean Miracle Bundage,143
30914589895,The International Fellowship of Christians and Jews,"INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS, INC.",141
95335385742,National Fish and Wildlife Foundation,NATIONAL FISH AND WILDLIFE FOUNDATION,139
303061950155375,John James,"JOHN JAMES FOR SENATE, INC.",138
110177119192569,Knightscope,William Li,138
102592959026,Ocean Conservancy,"OCEAN CONSERVANCY, INC.",138
105060269781,Premiere Collectibles,"Premiere Marketing, Inc.",138
110022477032429,Mike Franken,FRANKEN FOR IOWA,137
465483726908192,iVote,IVote Civic Education Fund,136
102389731274006,Shield Republic Charities,Shield Republic,135
265268336865693,Do Amore,Do Amore Limited Company,133
7219151423,The Fund for American Studies (TFAS),The Fund for American Studies,133
431099560800970,Front Page Live,"Front Page Live, Inc.",133
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",132
1585761838387907,Unity College Online,Unity College,132
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,132
107589664099282,Stand Up To China,"Stand Up To China, Inc.",131
18479402361,No Kid Hungry,No Kid Hungry,131
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,130
313474280391,Teton County Democrats,Teton County Democrats,129
160389977329803,ATTN:,ATTN: INC.,129
108490850732387,Williams for Wyoming Senate District 14,Lyle Leon Williams,129
5644748986,National Wildlife Federation,NATIONAL WILDLIFE FEDERATION,129
106114264313679,Hunt The Vote,"Hunter Nation, Inc",128
100992901637629,Dr. Ryan Jackson for Wyoming Senate District 28,Ryan Cameron Jackson,126
1688725768007141,Michelle Caruso-Cabrera,CARUSO-CABRERA FOR NEW YORK,126
327202261326682,Stephanie Bice,Bice for Congress,126
130467958471,Jason Lewis,Jason Lewis for Senate,126
496696933682736,Jeff Merkley,JEFF MERKLEY FOR OREGON,125
111970730196550,World War Zero,AMERICAN SECURITY PROJECT,125
101591551371555,Fire Mitch. Save America.,SAVE AMERICA FUND,125
21455818797,Feed the Children,"FEED THE CHILDREN, INC.",124
134452023239984,Human Coalition,Human Coalition,124
6236054211,Brady,Brady Campaign to Prevent Gun Violence,124
7962229886,Environmental Working Group,ENVIRONMENTAL WORKING GROUP,123
8934429638,Planned Parenthood Action,Planned Parenthood Votes,123
100195511560092,Injury Compensation Center,Injury Compensation Center,123
1389807071117013,Lynn Afendoulis,Lynn Afendoulis for Congress,122
210277954204,The Young Turks,"The Young Turks, Inc.",121
706716899745696,Women for Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,120
223008867858902,American Action News,American Action News,120
237477017606,Club for Growth,Club for Growth,120
113842443643787,QuickConcealed,QuickConcealed.com,118
925007000949719,ExxonMobil,Exxon Mobil Corporation,117
8492293163,Environmental Defense Fund,Environmental Defense Fund,116
53541257714,The Arc of the United States,"ARC OF THE UNITED STATES, INC., THE",115
77852784853,Absolut,Pernod Ricard USA,115
104325844436320,US Dollar Reports,US Dollar Reports,115
129914120385683,Families USA,Families USA,114
101237551589520,Tactical Patriot,Tyler Austin Middaugh,114
19746387261,Humane Society International,Humane Society International,113
105829564471772,Patriots Stand Together,Trizzie Truong,111
103636184440791,The Epoch Times US News,These ads ran without a disclaimer,111
192015461630968,Supporting Our Brave Veterans,James Brian Plouf,110
195530355493,Chicks On The Right,Chicks on the Right,108
709046012792616,National Audubon Society Action Fund,National Audubon Society Action Fund,108
111428049989,Cal Cunningham,CAL FOR NC,106
107478604080028,Way To A Happy Heart,Iesha Marriah Nixon,105
17203056985,Partners In Health,Partners In Health,105
34992314695,National Center for Public Policy Research,NATIONAL CENTER FOR PUBLIC POLICY RESEARCH,105
257019421075897,Cory Gardner,Cory Gardner for Senate,105
1541585046060098,Wyoming Migration Initiative,Wyoming Migration Initiative,105
1859113087545137,Yes. Every Kid.,"yes. every kid, Inc.",104
102528621460510,Just for Patriots,easyspeak.io,104
142665849854371,House Freedom,HOUSE FREEDOM FUND,103
143986912311328,University of Vermont Continuing and Distance Education,University of Vermont,101
23782461003,Soldiers' Angels,Soldiers' Angels,101
23996308754,Senate Conservatives,SENATE CONSERVATIVES FUND,≤100
126694924050678,Xavier Becerra,Becerra for Attorney General 2022,≤100
106255007707788,Equality State News,Metric Media LLC,≤100
293179290694862,FairVote,FairVote,≤100
186070498791676,The Dude's Designs,The Dude's Designs,≤100
101181794707874,United Research Group,United Research Group,≤100
754520748264044,Wood by Stu,Stu Designs LLC,≤100
112621057029615,Stay Home Save Lives,"Stay Home, Save Lives",≤100
38471053686,Elizabeth Warren,"WARREN DEMOCRATS, INC.",≤100
50982313030,Food & Water Watch,Food & Water Watch,≤100
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,≤100
203652527043229,Chad Christensen for Idaho,Chad N Christensen,≤100
163302087408673,Stop The Donald,Stop the Donald,≤100
169597416843751,Stand Up America,Stand Up America,≤100
118303441570966,Home Ownership Matters,NATIONAL ASSOCIATION OF REALTORS,≤100
171651620209487,Brady PAC,Brady Pac,≤100
112336662127446,Campbell County Health,Felicia Jane Messimer,≤100
911828698840246,ReLEntless Defender Apparel,ReLEntless Defender Apparel,≤100
115349888518532,Laramie County Democrats,Laramie County Democratic Party,≤100
222834814437802,Self-Help Center,"SELF HELP CENTER, INC",≤100
170582513587720,Liberty Through Wealth,The Oxford Club,≤100
110018833813683,Flip the Senate,SMP,≤100
106469240890813,Military Support,Whats Your Injury Worth,≤100
405469100189512,Still My President - Donald Trump,Red State Politics LLC,≤100
533347293669517,Great American Era,Great American Era,≤100
1338822066131069,Women's March,Women's March,≤100
104934207736995,Paycheck to Paycheck,Center for American Progress Action Fund,≤100
109854170619876,Bring Ammo,Michael Seth Weathers,≤100
101136147910784,Represent Justice,Represent Justice,≤100
290851614930809,Combat AntiSemitism,Combat Anti-Semitism,≤100
106949844346620,Trumpian Republicans,Gregory Lawrence Burright,≤100
102617961152741,Barbara Bollier,BOLLIER FOR KANSAS,≤100
123963360928,SiriusXM,SiriusXM,≤100
294508332028,Lakota People's Law Project,ROMERO INSTITUTE,≤100
34362997676,United States Holocaust Memorial Museum,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,≤100
350899171648148,ScriptSave WellRx,Medical Security Card Company (d/b/a ScriptSave),≤100
22898109808,Grist.org,"GRIST MAGAZINE, INC.",≤100
113006633578321,Auto Servicing Tips,Tiauni Latbnya Michelle Waters,≤100
105536127617594,The American Digest,The American Digest,≤100
1447994318779650,AirMedCare Network,AIrMedCare Network,≤100
7292655492,MoveOn,MOVEON.ORG CIVIC ACTION,≤100
101568761447230,Compensation Experts USA,Injury Compensation Center,≤100
143729616392084,Van Drew for Congress,Van Drew for Congress,≤100
2309566456030859,Human Coalition Action,Human Coalition,≤100
90498769709,Edenpure,EdenPURE®,≤100
108512875350,The Atlas Society,The Atlas Society,≤100
58158120046,ACLJ,American Center for Law and Justice,≤100
420424547981908,In Search of Liberty,Scott Dennis Welch,≤100
178024352559210,Great America PAC,GREAT AMERICA PAC,≤100
1055873511190792,Hello Resistance,Hello Resistance Apparel,≤100
350784278974539,Turning Point Action,Turning Point Action,≤100
109665250456365,The Armed Patriot,Kenneth Micheal Parkerson,≤100
5943727453,American Humane,American Humane,≤100
8057376739,The Nature Conservancy,Nature Conservancy,≤100
28510612138,Uncommon Knowledge,Hoover Institution,≤100
1545826148838592,Trump 2020,Gregory Lawrence Burright,≤100
8473889271,National Parks Conservation Association,National Parks Conservation Association,≤100
1234251319933440,Exclusive Apparel,The Dude's Designs,≤100
72186095846,Center For American Progress Action Fund,Center for American Progress Action Fund,≤100
197760674021143,Indivisible Guide,INDIVISIBLE ACTION,≤100
788394134539871,USPS Business,United States Postal Service,≤100
872842866161157,One Nation Design,One Nation Design,≤100
1010143499143169,Medicare Savings,"Mayo Labs, LLC",≤100
115379705206001,U.S. Department of Homeland Security Blue Campaign,DHS Blue Campaign,≤100
500781790066978,Sedera,Alana Marguerite Wong,≤100
100401327980848,National Parents Union,National Parents Union,≤100
142992759853421,Be A Hero,BE A HERO PAC,≤100
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",≤100
29770886815,Marijuana Policy Project,Marijuana Policy Project,≤100
655065784538368,PredictIt,"PredictIt - Prediction Markets. A project of Victoria University of Wellington, PredictIt has been established to facilitate research into the way markets forecast events.",≤100
112347913766343,2A Forever,US Programs And Benefits,≤100
393076844046051,Progressive Caucus,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,≤100
1682876188698809,United for Respect,United for Respect,≤100
1439364926329185,Animal Matters,Animal Matters,≤100
1934191280189700,Health Care Voter,Health Care Voter,≤100
607626319739286,Black Voices for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",≤100
115286365119,National Pork Board,National Pork Board,≤100
414507242439358,DNC War Room,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,≤100
263210730984251,We Are Great Again Pac,WE ARE GREAT AGAIN PAC,≤100
305380096638473,Charles Booker,BOOKER FOR KENTUCKY,≤100
201956993160690,MRCTV,MEDIA RESEARCH CENTER,≤100
7192716362,Amnesty International USA,Amnesty International USA,≤100
589787637733608,Scherie S. Murray,SCHERIE MURRAY FOR CONGRESS,≤100
24481937944,Theodore Roosevelt Conservation Partnership,"THEODORE ROOSEVELT CONSERVATION PARTNERSHIP, INC",≤100
7341997111,Conservation International,Conservation International,≤100
85273022315,NAMI,NAMI,≤100
2225580284361712,Tommy Tuberville,"TUBERVILLE FOR SENATE, INC.",≤100
15771560300,Earthjustice,EARTHJUSTICE,≤100
