Page ID,Page Name,Disclaimer,Amount Spent (USD)
322044193958,Mike Turner for Congress,Citizens for Turner,351
582293558518300,Abby Broyles,Abby Broyles,350
109678580574253,Politicool Clothing Co.,PolitiCoolClothing.com,349
433919203362871,Bird + Stone,BIRD & STONE INC,349
148528679120606,Whistleblower Aid,Whistleblower Aid,348
108229864101075,Venetia Mcentire,Venetia McEntire for City Council,348
45515101697,Greg Laurie,HARVEST CHRISTIAN FELLOWSHIP,347
83673249645,Planned Parenthood Great Plains,Planned Parenthood Great Plains,347
173477086790228,Don Mayhew,Donald B Mayhew FSR,346
100718241380366,American Awakening,SWORD & SPOON ENTERPRISES INCORPORATED,346
309993142375589,Joe Kennedy III,KENNEDY FOR MASSACHUSETTS,345
109788797242679,The Patriot Circle,Kin Ngai Yeung,344
106255327636474,Jason Bean for State Senate,jasonbeanforsenate.com,342
2146201085498440,Tony Gonzales,Tony Gonzales for Congress,342
169710960125365,Curzio Research,Curzio Research Inc.,341
21898300328,BuzzFeed,U.S. Census Bureau,341
389002298352371,American Senior Benefits,John M Davis,340
129278807814364,Welcome.,Welcome.,340
279846350948,St. Labre Indian School,St. Labre Indian School,340
105476557595619,Lisa Thomas,Citizens 4 Dr. Lisa Thomas,339
1614345772179172,Greg Gianforte,Greg for Montana,337
219242560293,Meals on Wheels America,Meals on Wheels,337
105953890782784,The Factual,The Factual,337
6820348410,Kirsten Gillibrand,Gillibrand for Senate,333
355316521236121,John Cornyn,TEXANS FOR SENATOR JOHN CORNYN INC.,333
1667892193505378,Hold the House,HOLD THE HOUSE PAC,332
111089440495159,Kevin M. Martin for Ferguson-Florissant School Board,Kevin M Martin 4 Ferguson-Florissant,330
109360297266116,Fearless Patriot,TERESA NONE OHARA-MARSH,328
739888126349235,Citizens for a Better Parkville,Citizens for a Better Parkville,327
1673905712842021,Rebeca McKelvey,"McKelvey For Judge, Dr. Henry Clever, Treasurer",327
239423715376,AARP Missouri,AARP,327
181813995726,Avalara,"AVALARA, INC.",326
242077219243971,The Presidential Coalition,The Presidential Coalition,325
1765033567057615,Full Frontal with Samantha Bee,"Turner Broadcasting Sales, Inc",325
143152622368089,San Diego Zoo Safari Park,ZOOLOGICAL SOCIETY OF SAN DIEGO,325
105610970947657,MY 2A GEAR,Leon Mckensizy Dunn,325
11006419356,The Voice of the Martyrs - USA,"VOICE OF THE MARTYRS, INC., THE",324
113351505349955,The Christian Broadcasting Network,The Christian Broadcasting Network Inc,324
146817005352784,Wellness.com,"Beachside Media, Inc.",323
30708742052,FCTRY,FCTRY,321
313723095478950,The Daily Citizen,Focus on the Family,320
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,320
1849483715167852,Firefly Engagement,"Firefly Engagement Services, Inc.",320
105493081166261,Basic Ideas to Maintain your Car,KHEIDRA K BROWN-WYNTER,318
106036754224140,Anessa DeLong,Anessa Amira Delong,317
70795936969,Children International,CHILDREN INTERNATIONAL,317
101689271317819,Gabriel Jones for State Representative,The Committee To Keep Up With Jones,317
145687912131213,"City of Olathe, KS Government",City of Olathe,316
630306377118465,Doug Beck,Beck for Missouri,315
103381306409501,Central County Fire & Rescue,Central County Fire & Rescue,315
1701899883357807,Seed Your Future,Seed Your Future,314
1754669597959219,Evie,Evie Magazine,314
173837496125511,Conscious Step,Conscious Step,313
756232037796207,POWER HOME SOLAR,POWER HOME SOLAR,313
239770332090,Second Harvest Community Food Bank,Second Harvest Community Food Bank,312
113223650193301,MAGA REVOLUTION,Apse Media LLC,310
1628679613829742,Josh Hicks,Josh Hicks for Congress,309
1397799040234106,OpinionUP,OpinionUP LLC,308
495889437602523,Kelly Krauch for Spokane School Board,Kelly Nicole Krauch,306
2254455051442790,Flag and Cross,Flag & Cross,306
111911193780155,Mike Sharp for Sheriff,Citizens for Sharp,306
105758140990038,Road Safety Guide,Judea West,305
97466887664,Innocence Project,"INNOCENCE PROJECT, INC., THE",305
105561217523274,The_Dispatch,"Dispatch Media, Inc.",304
100659938213084,Ronald Haught for Ralls County Sheriff,Committee to elect Ronald Haught Jr for Sheriff,301
566008736785269,Be Heard Project,Be Heard Project,301
612701059241880,Latinos for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",301
172067796262837,Great Rivers Greenway,Great Rivers Greenway,300
466279197281062,Slay The Dragon,Magnolia Pictures,300
68771922854,Essence,Shaelyne Antonia Moodie,299
305894606423160,ParentsTogether,ParentsTogether,299
107897844119071,Dr. Niewald for LSR7 Teachers and Students,Dr. Niewald for LSR7,299
223439555209422,My Hero Wears Blue Store,Minerva LLC,299
198296877515470,Switch4Good,Switch4Good,298
384070655018,Connected Investors,Connected Investors,298
103465854335245,Macy Mitchell For Missouri,Citizens for Mitchell,297
100897534631778,Lenzi for Congress,LENZI FOR CONGRESS,296
291260461373618,News and News,News and News,295
219224241438635,Compassion & Choices,COMPASSION & CHOICES,295
153278754738777,Climate Reality,The Climate Reality Project,294
114386721939978,The Made in America Store,Made In America Store,292
2078647579047586,Project Pulso,Project Pulso,292
1476796425866060,Platte County Treasurer Rob Willard,James Robert Willard,291
112041183486666,Project Sunshine,ACRONYM,291
476127029450706,Jim Murphy State Representative 94th House District,Citizens for Murphy,291
1225373820862148,Coalition for Paper Options,Coalition for Paper Options,291
183113263420,Loyal Source,LOYAL SOURCE GOVERNMENT SERVICES LLC,291
105455840860559,Eagle Realm,Eagle Realm,290
22898109808,Grist.org,Grist Magazine,290
103131054573692,Crawfordology,Crawfordology,290
1067491843291343,Lawsuit Watch,These ads ran without a disclaimer,289
189398857817000,Councilmember Chris Lievsay,Christopher Aaron Lievsay,289
717417908274761,Lady Freethinker,Lady Freethinker,288
105931860948140,Seniors Helping Seniors,These ads ran without a disclaimer,287
107856067517820,Exactly What We Need,Shi Yuan Ge,286
88485759616,Dave Thomas Foundation for Adoption,Dave Thomas Foundation for Adoption,286
37892661587,JDC,JDC,286
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Support Fund Inc,285
109113793943549,Viral,Dark Star Pictures,284
184373328845372,Gigi Raffe,Gigi Raffe,284
830890360316751,Nick Hanauer,Civic Action,282
1580844735465499,Mighty Oaks Warrior Programs,Mighty Oaks Foundation,281
101148251446778,Keep America Great Committee,KEEP AMERICA GREAT COMMITTEE,280
419237048158257,Susan Collins,COLLINS FOR SENATOR,280
15503839732,Peter G. Peterson Foundation,Peter G. Peterson Foundation,276
8002590959,Rainforest Action Network,RAINFOREST ACTION NETWORK,275
1268410219898273,Tango Tango,Tango Tango Inc,275
95483488591,Democratic Party of Wisconsin,DEMOCRATIC PARTY OF WISCONSIN,274
1533159540286546,Grassroots Leadership Academy,Americans for Prosperity Foundation,273
319982881752525,Kara Eastman,EASTMAN FOR CONGRESS,273
100123544800892,Disme Coin Company,Byron Michael Laughlin,273
112466490413952,Frank DeVenuto for State Representative,Frank S DeVenuto Committee to Elect,272
738298126313472,John Thomas Political Strategist,The Thomas Guide Show,272
341163402640457,NowThis,Group Nine Media,272
202626512363,U.S. Census Bureau,These ads ran without a disclaimer,272
32582320449,CMMB,CATHOLIC MEDICAL MISSION BOARD INC,271
348973409274904,Velvet Hamster,Velvet Hamster,271
126855128568,FEBC (Far East Broadcasting Company),"FAR EAST BROADCASTING COMPANY, INC.",271
1679521432262834,Physicians Grassroots Network,American Medical Association,271
500781790066978,Sedera,Alana Marguerite Wong,270
160630887998827,Let Them Live,Let Them Live,269
102180301437619,2020 American Defense Fund,C3 PAC,268
15779440092,National Review,"NATIONAL REVIEW, INC.",268
29092950651,TED,TED Conferences,266
2377931022490256,Michael Lovell - Candidate for Wentzville Alderman Ward 3,Michael Keith Lovell,265
5647744585,PETA (People for the Ethical Treatment of Animals),"PEOPLE FOR THE ETHICAL TREATMENT OF ANIMALS, INC.",265
311896169406139,Trump 2020 Wear,Trump 2020 Wear,263
139599847972,National Nurses United,BE A HERO PAC,263
281884085611820,Tedra Cobb,COMMITTEE TO ELECT TEDRA COBB,263
106446011075203,Republicans for a New President,Stand Up Republic,263
110304423857607,Patriot Wear,Brandon Kyle Fink,261
121033149320,American Indian College Fund,"AMERICAN INDIAN COLLEGE FUND, THE",261
91346559231,Democratic Legislative Campaign Committee - DLCC,Democratic Legislative Campaign Committee,260
10150100007820094,Wendy Davis,WENDY DAVIS FOR CONGRESS,260
369214063089791,Lummis for Wyoming,LUMMIS FOR WYOMING INC.,260
412302902150250,Dairy Good,Dairy Management Inc.,257
360424321432255,Doha Debates,Doha Debates,257
18017481462,Acton Institute,Acton Institute,256
12683623041,Society for Human Resource Management (SHRM),SOCIETY FOR HUMAN RESOURCE MANAGEMENT,256
286999398309679,Enel Green Power,"ENEL X NORTH AMERICA, INC.",256
6355071377,American Cancer Society Cancer Action Network - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,255
260754507296508,The Voter Participation Center,Voter Participation Center,254
1733918116873254,BackWoods Mafia,Landon David Turner,254
9514417573,David N. Cicilline,CICILLINE COMMITTEE,253
684567068671548,Donnie Funk For 4,"Friends for Funk, Elizabeth Cochran, Treasurer",252
129268334375042,DeMoro for District 4,"DeMoro for District 4, Fred DeMoro, Treasurer",252
266344180585578,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,251
110740210285671,Yes On 2: Healthcare for Missouri,Healthcare For Missouri,250
319184624779504,Jaret Holden for Missouri,"Holden for Missouri, Jaret Holden, Treasurer",250
101308448110697,Neosho’s Future 2.0,Steven Dwight Douglas,250
181924628560212,SumOfUs,SumOfUs,250
38895197117,EdChoice,"EDCHOICE, INC.",249
112351917057757,Jessica DeVoto For Missouri,Jessica DeVoto For Missouri,249
153678684700451,American Investment Council,AMERICAN INVESTMENT COUNCIL,248
203550842430,Mike Lee,FRIENDS OF MIKE LEE INC,247
1690240034454817,BDS Report,BDS Report,247
156994304362574,American Bridge,AMERICAN BRIDGE 21ST CENTURY,247
291318298488215,Veterans for Career Education,Veterans for Career Education,247
109190967329516,Car Headline Bulletin,Abraham Osayomi,246
2181403648815959,America United,America United Daily,244
109295377337702,Trumplican Store,Minerva LLC,244
145546662234642,American Energy Alliance,American Energy Alliance,244
8524198486,Physicians Committee for Responsible Medicine,"PHYSICIANS COMMITTEE FOR RESPONSIBLE MEDICINE, INC.",244
308159713150350,Voter Protection Project,VOTER PROTECTION PROJECT,241
130945114804,World Jewish Congress,WORLD JEWISH CONGRESS AMERICAN SECTION INC,240
2150424768307500,Houseboat Kings,Houseboat Kings,240
1747132688647028,Democratic Association of Secretaries of State,Democratic Association of Secretaries of State,238
175548090797,House Conservatives Fund,HOUSE CONSERVATIVES FUND AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE’S COMMITTEE,238
2059019737447210,ChangeRoots,ChangeRoots,238
6096369029,Comedy Central,Comedy Central,238
100822738050183,Trump Star 2020,Greek Steel LLC,238
333710103706307,Giffords,GIFFORDS PAC,237
825475597557324,trueself,cleancult,237
396932197039819,SafeSleeve,"SafeSleeve, LLC",237
367292494407,AJC - American Jewish Committee,AMERICAN JEWISH COMMITTEE,236
113006633578321,Auto Servicing Tips,Tiauni Latbnya Michelle Waters,236
111209820480046,Brent Campbell for Howell County Sheriff,Committee to elect Brent Campbell,234
785936231584382,Paula Jean Swearengin,Paula Jean for West Virginia,233
107803180821192,Elect Sarah Oerther,Sarah Eileen Oerther,233
174467403129304,Yoopine,Yoopine Inc.,233
57846092173,American Bible Society,American Bible Society,232
105519364323297,Jeff Seay Ward 2 Branson,Jeffrey Allen Seay,232
252814820267,HIAS,HIAS,232
111663870532155,Trump Collective,Alexander Quinn Urbach,232
2309566456030859,Human Coalition Action,Human Coalition Action,232
123965317665623,N-Hance Wood Refinishing,N-Hance Inc.,231
43287633515,Alliance for Climate Education,Alliance for Climate Education,231
221369444611861,Bill Pascrell for Congress,PASCRELL FOR CONGRESS,231
110238510362613,American Will,American Will,231
543066585882629,Libertarian Country,Libertarian Country,231
134571176638205,One Tree Planted,One Tree Planted,229
359743371288298,Karen Best for State Representative,"Best Friends for Missouri, Dan Boone Treasurer",228
334748476594191,Rodney Davis,Rodney for Congress,228
134203876616152,AHAKansasCity,American Heart Association,228
128958937175029,Trivia Today,Benjamin Aaron Perlman,227
102875587947942,Keep Trump In Office,Keep Trump In Office,227
6204742571,Sierra Club,SIERRA CLUB INDEPENDENT ACTION,227
106756787571440,"Russell Rost for Franklin County Comissioner, Second District","ROST FOR COMMISSIONER, WALTER MURRAY TREASURER",225
112955806896246,Dalia Al-Aqidi,Dalia for Congress,225
150452905455,Andrew Klavan,The Daily Wire,225
897994503631860,HealthInsurance.net,These ads ran without a disclaimer,225
100672481685651,Black & Powerful,Black and Powerful,224
555394394483002,Urban Resource Institute,Urban Resource Institute,224
2081864865362439,Mike Espy,MIKE ESPY FOR SENATE CAMPAIGN COMMITTEE,223
671734119964691,Vote for Wick Pickard,Pick Wick 4 Clay County Sheriff Wick Pickard,223
46428009499,The Jewish Agency for Israel,Shiri  Stern,223
456262374764387,Voters Not Politicians,Voters Not Politicians,223
16534314739,Facing History and Ourselves,"FACING HISTORY AND OURSELVES NATIONAL FOUNDATION, INC.",222
656263988182462,Bill Hagerty,TEAM HAGERTY,222
653079394725698,Aspiration,Aspiration,222
780606555331010,American Student Loan Advocate,ASLR Marketing,222
322311444154,Ounce of Prevention Fund,OUNCE OF PREVENTION FUND,222
8550121410,Free Speech America Project,MEDIA RESEARCH CENTER,221
111324359048459,Dr. Roger Marshall,KANSANS FOR MARSHALL,221
12692955711,Chronicle of Higher Education,"CHRONICLE OF HIGHER EDUCATION, INC. (THE)",221
106888790701825,Legendary Trump Coins,Legendary Trump Coins,221
35715544220,Stand.earth,STAND,220
17432811417,Working Families Party,Working Families Party National Independent Expenditure Committee,219
101301694583048,Bennie Cook for State Representative,Bennie Cook for State Representative,219
210357995667559,The National Memo,The National Memo,218
1402827079932843,Low Income Relief,The Lighthouse Information Network LLC,217
96159580682,Maine Democratic Party,MAINE DEMOCRATIC PARTY,217
113341064736,American Conservative Union,American Conservative Union,217
93114332471,20/20 Research,2020 Research,217
455147011996099,The Ann and Phelim Scoop,The Unreported Story Society,217
366351973736242,Red Rock Secured,Red Rock Secured,217
471555446265052,Metro Trans Umbrella Group,Miranda Belgrave,215
229422593795044,State Government Leadership Foundation,State Government Leadership Foundation,215
205164243980,Vermont Law School,Vermont Law School,214
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare PAC,214
105992814375720,3M Lawsuit For Vets,One Dollar Smarter,214
107289609296509,American Heart Association - Missouri,American Heart Association,212
1203979479750411,Joe Garritano for Wildwood,Joseph Anthony Garritano,212
105042244557006,Golden Years Lifestyle,Nha Vu,211
10331123781,Special Olympics,Special Olympics Inc,211
183872968312216,Popdust,cleancult,210
10524821940,National Park Foundation,National Park Foundation,210
22234040933,United Nations Foundation,United Nations Foundation,209
480932568958137,Niles for Wildwood,Fredrick Stephens,209
241253672599689,Restaurants Act,National Restaurant Association,209
110257623864359,Cool Mud Flaps,"OHIO LASER, LLC",208
120522437962280,Hutchins Center for African & African American Research,The Hutchins Center for African & African American Research at Harvard University,208
42940254353,Human Rights Watch,"HUMAN RIGHTS WATCH, INC.",208
5633824547,FreedomWorks,"FREEDOMWORKS, INC.",207
676841686046073,Bring Our Troops Home,Bring Our Troops Home,207
124626320898336,Catholic Extension,"CATHOLIC CHURCH EXTENSION SOCIETY OF THE UNITED STATES OF AMERICA, THE",207
69611504313,Simon & Schuster,Simon & Schuster,207
105605761173887,Go Solar USA,Go Solar USA,206
108180596030668,Elizabeth Dole Foundation,Elizabeth Dole Foundation,206
116963869850913,David Wilcox,David Wilcox,205
1612726335627171,We the Internet TV,We the Internet TV,205
1745418332339003,Aspire Gear,Aspire Gear,205
183517831660100,Morning Consult,Morning Consult LLC,204
2040270322863853,Tina Smith,TINA SMITH FOR MINNESOTA,204
101391906600,Live Action News,Live Action News,204
25121889784,Texas Public Policy Foundation,Texas Public Policy Foundation,203
101208514791301,Daniel Turner,Power The Future Inc,203
157810487611661,Freethink,Freethink,203
103173714753824,Black and Powerful,Black and Powerful,202
103877744493195,Briit Botanicals,Briit Botanicals,202
137662367278,League of Women Voters of the U.S.,LEAGUE OF WOMEN VOTERS OF THE UNITED STATES,202
15620146095,Judy Baker,Baker for Missouri,201
1724818571163958,Action Center on Race and the Economy,"ACTION CENTER ON RACE AND THE ECON, THE",201
103654464668995,Home With Our Family,Alexander Chung,201
153284438072703,Knorr,Unilever,201
472215299609974,David Gregory State Representative,Gregory For Missouri,200
275708475913298,Missouri's 6th Congressional Citizens for Community Action,Brian Tharp,200
126893748252841,American Firearms Coalition,American Firearms Coalition,200
495874187612798,"Pierson Jr. for State Senate, 13th District",Committee To Elect Pierson Jr,200
607626319739286,Black Voices for Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,199
127867504507565,Judge Cotton Walker,"Cotton Walker for Judge, Jake Vogel Treasurer",197
102093344704355,Helms For FZ School Board,Gabriel R Helms,197
896759427103774,Modern Medicaid Alliance,Modern Medicaid Alliance,197
106914950902276,Elect Tom Mayes Montgomery County Sheriff,Citizens to Elect Tom Mayes Sheriff,196
101628771443143,Ryan Collier for Carthage R-9 School Board,"Red Tusk Media, LLC",195
1811405699080331,Recovery Advocacy Project,Recovery Advocacy Project,195
112325855474892,Speak Up For Education and Kids,National Education Association,195
357554791340788,Liker,Omar Rivero,194
493747700758477,Airbnb Citizen,"AIRBNB, INC.",194
142370046577999,Shahid Buttar for Congress,Shahid Buttar for Congress Committee,193
102123058009298,Tips For Cleaning Your Car,Cornelia Lanisha Holston,193
427302110732180,Mike Cernovich,Michael C Cernovich,192
89757739264,Farm Credit,Farm Credit Council,192
135081079769,AFGE,American Federation of Government Employees,192
109379100777665,Patriotism Isn't Dead,Patriot Polling,191
106614207558165,Ron Copeland,Citizens for Ron Copeland,191
8340223883,Avaaz,Avaaz Foundation,190
1410568752389208,David E. Seamon,David Eric Seamon,190
43647453076,familydoctor.org,AMERICAN ACADEMY OF FAMILY PHYSICIANS,190
350316025478383,When We All Vote,When We All Vote,189
1731084720451495,The Younique Foundation,The Younique Foundation,189
831830566848657,DiPasquale Moore,DiPasquale Moore,188
375301089246439,Thom Tillis,THOM TILLIS COMMITTEE,188
169543260659539,The Venn Media,The Venn Media,187
28446275521,Military Officers Association of America (MOAA),Military Officers Association of America,187
111012660492459,Hallmark for Southward Alderman,Beth Ann Hallmark,187
123651254408327,Sokolove Law,"Sokolove Law, LLC",186
296402130475484,Iowa Student Loan,IOWA STUDENT LOAN LIQUIDITY CORPORATION,186
133937690180,Student Conservation Association,Student Conservation Association,186
41182871633,National Museum of American Jewish History,National Museum of American Jewish History,185
292018201259366,We Raise Foundation,WE RAISE FOUNDATION,185
1837115116571746,Topic,"First Look Productions, Inc",185
81372493950,POET,POET,185
277414242013,Joyce Elliott for Congress,JOYCE ELLIOTT FOR CONGRESS,184
136835449678790,Mike Kehoe,Citizens To Elect Mike Kehoe,184
157546398049625,Marsy's Law for Wisconsin,"Marsy’s Law for Wisconsin, LLC",183
32802178807,Homes For Our Troops,Homes For Our Troops,183
175580571641,Out of Print,Out of Print,183
500206816797653,Nurture KC,NURTURE KC,183
101176014673943,Michelle for Kansas,MICHELLE FOR KANSAS,182
1425435377743310,Conversations with Bill Kristol,The Foundation for Constitutional Government,182
221631014637468,Look Human,"Print Syndicate, Inc.",181
108746510732149,Trump Mats,Conservative Movers,181
105988454148032,The Right Facts,The Right Facts,181
700941689954518,Defend Our Future,Defend Our Future,180
1557717027809584,AARP Programs,Jarica Kaylene Befus,180
2360189227382185,Elect Eric Harleman for Missouri's 7th Congressional District,Committee to elect Eric Harleman,180
110749446963570,Courier,Courier Newsroom,180
497081420632330,Hiral Tipirneni,HIRAL FOR CONGRESS,180
2868395073385136,John Voss,Friends of John Voss,179
56332452163,AMA Patients Action Network,American Medical Association,179
231518367314146,Kim Olson for Congress,KIMFORCONGRESS,178
2390004754407420,Childcare Changemakers,Center for Community Change Action,178
184731548554164,PL+US,Plus Fund: Paid Leave for the United States,178
71291813882,The Association of Zoos and Aquariums,American Association of Zoological Parks & Aquariums,177
698400060189827,Dan Sullivan,Alaskans for Sullivan,177
101391114847542,Public Service Workers Protect Us,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,176
182658925089088,FINCA,"FINCA INTERNATIONAL, INC.",176
727061074136320,Callabyte Technology,Callabyte,176
104119557787852,"Douglas Ziegemeier - FHSD Board of Education, Director",Douglas John Ziegemeier,175
131415853561442,evian,Danone,175
43821078871,Transport Workers Union (TWU),Transport Workers Union of America,175
1750471095167410,Trump Train News,Trump Train News,174
5861903849,Friends of UNFPA,Friends of UNFPA,174
110509307164141,American Patriot Unite,American Patriot Unite,174
1084856268238034,Trump Talking,Roberto None Lugo,173
104665051269203,Patriots Unite,Grant Alan Johnston,173
483020625149292,Jean Pretto,Committee to Elect Jean Pretto,173
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",173
8815573924,Utah Food Bank,UTAH FOOD BANK,172
61878332769,ICNA Relief,ICNA RELIEF USA PROGRAMS,172
482541798528855,Staance,Emmanuel Iluobe Momoh,172
265045056894488,Mark Meckler,Convention of States Action,172
114517875225866,The Other 98%,OTHER 98 PERCENT ACTION,172
141692255929599,Democratic Socialists of America,DEMOCRATIC SOCIALISTS OF AMERICA INC,172
105010030848236,Bryant Cameron Webb,DR. CAMERON WEBB FOR CONGRESS,172
51052893175,Kevin McCarthy,Leader Kevin McCarthy,172
148485621883625,40 Days for Life,40 Days for Life,171
113374046982942,Shelley Taylor for Scott County Assessor,Shelley White Taylor,171
100119981671668,Blue Senate,BLUE SENATE PAC,171
1903721929956989,McDonough for Judge,McDonough for Judge,171
202286639832171,Dr. Robert Jeffress,FIRST BAPTIST CHURCH DALLAS,171
129523843754764,Vote Smart,PROJECT VOTE SMART,171
105182674410435,New Year New Saving Ways,Edward Ha,171
138290759549138,"Hope Clinic for Women in Granite City, Illinois",HOPE CLINIC FOR WOMEN LTD,170
336440323158789,Jack Burkman Radio,Jack Burkman Radio,170
14038292386,Women for Women International,WOMEN FOR WOMEN INTERNATIONAL,169
1637823176332591,EcoCRED,Branislav Seslija,169
152489994943686,Liberty Utilities Central,These ads ran without a disclaimer,168
103235554648484,Elect Scientists,314 ACTION FUND,168
111495005590988,Pattern,Pattern Energy,167
108196440697964,Aaron Mealy for Jefferson City Council - 2nd Ward,Aaron Mealy For 2nd Ward City Council,166
1809715209318581,Marjorie Taylor Greene for Congress,GREENE FOR CONGRESS,166
112974563687584,Robert Kiyosaki - The Rich Dad Poor Dad Letter,Long Form Creative Co.,166
711478725532801,Civiqs,Civiqs,166
59254639983,Boston Medical Center,BOSTON MEDICAL CENTER,166
112504390300083,Elect Garland Fitzhugh III - Nixa Fire Prot. Dist. Board - June 2nd,Garland Albert Fitzhugh,166
107916557529161,Re-Election 45th President,Applelon,165
119541038076789,United States University,These ads ran without a disclaimer,165
207911769312982,Mosher for Sheriff,Jason Matthew Mosher,165
55713447392,30A,James M Ragsdale,165
977704775606273,Balls Deep Tackle,Balls Deep Tackle,164
203330919857759,All On The Line,National Redistricting Action Fund,163
322043381633719,Gavin Clarkson for Senate,GAVIN CLARKSON FOR SENATE,163
211642542220470,"AARP Medicare Supplement Plans, insured by UnitedHealthcare Insurance Co.",United Healthcare,163
106639117702050,Keep America Great 2020,KEEP AMERICA GREAT COMMITTEE,162
100331818171939,Erin Abbott for Wentzville Board of Education,Erin Melissa Abbott,162
104332121089758,Fitness and Nutrition,Zheng Ling Pan,161
153446658100252,Lumina Foundation,Lumina Foundation,161
221676957953311,The Missouri Plan,The Missouri Bar,161
10234472029,Council on Foreign Relations,Council on Foreign Relations,160
317667194946264,Ro Khanna,RO FOR CONGRESS INC,159
197669827395385,Connected Commerce Council,Connected Commerce Council,159
112623813202,LifeSiteNews.com,LifeSiteNews,159
559244524600331,Vunella,Alan Woods,158
18780321251,American Chemistry,"AMERICAN CHEMISTRY COUNCIL, INC.",158
143509339045414,Americans for Peace and Tolerance,"AMERICANS FOR PEACE AND TOLERANCE, INC.",157
137453823749,American Heart Association STL,American Heart Association,157
46785153750,National Fair Housing Alliance,National Fair Housing Alliance,157
681745912255844,John Cummings,CUMMINGS FOR CONGRESS,157
101408458100744,The Medicare Guide,Judea West,156
344690446467832,The Copper Courier,Courier Newsroom,156
110746996993983,The Gander Newsroom,Courier Newsroom,156
1224429014390746,Catalysts,Freethink,156
1714632911933752,John Kiehne for State Representative,Kiehne for Missouri,156
1515578192021449,WHOLETONES,Wholetones Inc.,155
396341050418432,WORLD Channel,WGBH WORLD Channel,155
547431088714930,Lindsey Simmons,FRIENDS OF LYNZ,155
145380305523723,Secure America Now,Secure America Now,155
856339771431645,Scott Hamblin For Overland Park City Council,Scott Hamblin for Overland Park City Council,155
95808257057,DaVita Kidney Care,DAVITA INC.,155
25254987383,Joyce Meyer Ministries,"JOYCE MEYER MINISTRIES, INC.",154
304358336386334,ExcelinEd in Action,ExcelinEd in Action,154
21395843375,Dialysis Patient Citizens,DIALYSIS PATIENT CITIZENS INC,153
1640970822834351,Plaine Products,Plaine Products,152
142474049098533,Robert Reich,Inequality Media Civic Action,152
298043743589859,Omaze,Omaze,152
359477377917,American Federation for Children,American Federation for Children,152
142957224352,International Medical Corps,International Medical Corps,152
192448150001,Jeff Anderson & Associates,Jeffrey R Anderson PA,151
399067003454888,Sudan Relief Fund,Sudan Relief Fund Inc,151
113553048669158,Rick Scott,TEAM RICK SCOTT,150
424488301242891,Tony Smee,Tony Lynn Smee,150
259212814698356,Democratic Majority for Israel,DMFI PAC,150
112475783730246,Defeat Disinfo,DEFEAT DISINFO PAC,150
807604399259676,Metropolitan St Louis Equal Housing and Opportunity Council,ST LOUIS METROPOLITAN EHOC,150
105023768642,U.S. Chamber Institute for Legal Reform,US Chamber Institute for Legal Reform,150
104622121026372,Earthbreeze,These ads ran without a disclaimer,150
100121331736616,Healthy future,Michelle Lynn Leroux,150
808450969246896,"Rebecca Walser, Tax Attorney, CFP",Walser Wealth Management,149
107863137588129,Elect Rick Roeber - District 34 Missouri House of Representatives,Committee to Elect Rick Roeber to the 34th,149
208872873173211,Truckers.com,"Small Business in Transportation Coalition, Inc.",149
264950563891314,Bob Burns,Bob Burns for Missouri,149
905023632893973,Reproaction,Reproaction,148
679171239164792,Supermajority,Supermajority Education Fund,148
103242481230174,Tonsillitis Prevention,Mariah Shaneice Wells,148
219247332354785,Phil Arballo for Congress,ARBALLO FOR CONGRESS,147
85620546149,Paul Simon Public Policy Institute,Paul Simon Public Policy Institute,147
1947648818835978,Committee to Elect Jason Shaffer,Committee to Elect Jason Shaffer,147
100256754899828,Patriot's Cave,Patriot's Cave,147
846088015412976,The Catholic University of America - Busch School of Business,Busch School of Business at The Catholic University,146
109859223929861,Bryce Shields for Center Board of Education,"Shields for Center, Allison Shields, Treasurer",145
39432041915,Capital Research Center,CAPITAL RESEARCH CENTER INC,145
657708380952174,Voices of the Civil Rights Movement,Comcast,145
211718455520845,Visa,VISA U.S.A. INC.,144
663376087430190,Bonnie Castillo,National Nurses United,144
312657362217994,Women's Heart Alliance,Women's Heart Alliance,143
173470656019870,The Daily Yonder,Great Stories LLC,143
151757038879920,Alyse Galvin for Congress 2020,ALYSE FOR ALASKA,143
169204449790211,Conservative News Today,"BizPac Review, Inc.",143
30792325085,Bipartisan Policy Center,"BIPARTISAN POLICY CENTER, INC.",143
60865633726,Love Justice International,TINY HANDS INTERNATIONAL,143
371984702815238,Councilman Dave Hinman - City of O'Fallon Ward 1,David Matthew Hinman,142
1801928096578092,Radical Alert,Radical Alert,142
104351147973521,BLM Store,www.BLM.store,141
