Page ID,Page Name,Disclaimer,Amount Spent (USD)
219224241438635,Compassion & Choices,COMPASSION & CHOICES,288
319982881752525,Kara Eastman,EASTMAN FOR CONGRESS,288
1156330024535488,Josiah Hill for Senate,Josiah James Hill,285
104351147973521,BLM Store,www.BLM.store,281
296402130475484,Iowa Student Loan,IOWA STUDENT LOAN LIQUIDITY CORPORATION,281
1452551204988299,GoReact,Speakworks Inc,281
384070655018,Connected Investors,Connected Investors,281
184373328845372,Gigi Raffe,Gigi Raffe,279
126855128568,FEBC (Far East Broadcasting Company),"FAR EAST BROADCASTING COMPANY, INC.",278
161453087348302,The Committee to Defend the President,THE COMMITTEE TO DEFEND THE PRESIDENT,277
153385632035294,Kelly Morrison for Minnesota House - District 33B,Kelly Morrison for Minnesota House,276
107725512599782,Family Tree Clinic,Alison Naomi Nowak,275
175071456031572,Asian American Organizing Project,Asian American Organizing Project (AAOP),274
108152933883451,TrumpTrendz,Troy Lorenzo Davis,274
374848446414965,Pollking,Benjamin Aaron Perlman,273
419237048158257,Susan Collins,COLLINS FOR SENATOR,273
151757038879920,Alyse Galvin for Congress 2020,ALYSE FOR ALASKA,273
1438882392887793,ADF Church Alliance,Alliance Defending Freedom,273
656803827845924,Zack Stephenson For MN House,Stephenson for House,272
1209457952426541,NILC Immigrant Justice Fund,NILC Immigrant Justice Fund,271
8936818385,Accuracy in Media,"ACCURACY IN MEDIA, INC",271
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare PAC,269
14038292386,Women for Women International,WOMEN FOR WOMEN INTERNATIONAL,269
160191644025128,Walton Family Foundation,WALTON FAMILY FOUNDATION INC,269
159597424207730,David Perdue,PERDUE FOR SENATE,266
1614345772179172,Greg Gianforte,Greg for Montana,266
224684514243482,Tom Cotton,"COTTON FOR SENATE, INC.",266
1397799040234106,OpinionUP,OpinionUP LLC,266
101295517956158,Tricia Zunker for Wisconsin,Tricia Zunker for Wisconsin,265
103877744493195,Briit Botanicals,Briit Botanicals,265
1754669597959219,Evie,Evie Magazine,264
109665250456365,The Armed Patriot,Kenneth Micheal Parkerson,264
175934722454712,International Institute of Minnesota,INTERNATIONAL INSTITUTE OF MINNESOTA,263
1679521432262834,Physicians Grassroots Network,American Medical Association,263
150681061641282,Tri-State G&T,Tri-State Generation Transmission Association Inc,263
142370046577999,Shahid Buttar for Congress,Shahid Buttar for Congress Committee,262
153284438072703,Knorr,Unilever,262
109360297266116,Fearless Patriot,TERESA NONE OHARA-MARSH,261
154471447959196,Institute for Veterans and Military Families - IVMF,Institute for Veterans and Military Families,261
45169169993,Planned Parenthood Minnesota Advocate,PLANNED PARENTHOOD OF MINNESOTA POLITICAL ACTION FUND,260
210357995667559,The National Memo,The National Memo,260
10150100007820094,Wendy Davis,WENDY DAVIS FOR CONGRESS,260
18780321251,American Chemistry,"AMERICAN CHEMISTRY COUNCIL, INC.",259
5647744585,PETA (People for the Ethical Treatment of Animals),"PEOPLE FOR THE ETHICAL TREATMENT OF ANIMALS, INC.",258
291260461373618,News and News,News and News,258
168452723312821,Chisholm Chisholm & Kilpatrick LTD,Chisholm Chisholm & Kilpatrick LTD,258
42940254353,Human Rights Watch,"HUMAN RIGHTS WATCH, INC.",256
333710103706307,Giffords,GIFFORDS PAC,255
124626320898336,Catholic Extension,"CATHOLIC CHURCH EXTENSION SOCIETY OF THE UNITED STATES OF AMERICA, THE",254
112600915451330,No Labels,No Labels,254
45515101697,Greg Laurie,HARVEST CHRISTIAN FELLOWSHIP,252
555394394483002,Urban Resource Institute,Urban Resource Institute,251
219242560293,Meals on Wheels America,Meals on Wheels,251
97466887664,Innocence Project,"INNOCENCE PROJECT, INC., THE",251
143152622368089,San Diego Zoo Safari Park,ZOOLOGICAL SOCIETY OF SAN DIEGO,250
145832292237666,Senator Karin Housley,Housley for Senate,250
1116000718450299,Mayor Chris Swanson,Mayor of Two Harbors,250
322044193958,Mike Turner for Congress,Citizens for Turner,249
205164243980,Vermont Law School,Vermont Law School,249
24834672986,Hip Hop Caucus,Hip Hop Caucus,248
300052913952,Vida y Sabor Magazine,Alberto Jose Monserrate,248
261368940668905,Lake Pepin Legacy Alliance,LAKE PEPIN LEGACY ALLIANCE,248
1145019702185006,Alliance for Safety and Justice,Alliance for Safety and Justice,247
105866714140229,Hoang Murphy for the Eastside 67A,Friends for Hoang Murphy,247
265835933787265,Meeker McLeod Sibley Community Health Services,Meeker McLeod Sibley Community Health Services,247
107626047540927,Veteran Earplug Claims,My Earplug Injury,247
1093594090659973,Pam Myhra,Campaign Fund of Pam Myhra,244
355316521236121,John Cornyn,TEXANS FOR SENATOR JOHN CORNYN INC.,243
612701059241880,Latinos for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",243
101148251446778,Keep America Great Committee,KEEP AMERICA GREAT COMMITTEE,241
100718241380366,American Awakening,SWORD & SPOON ENTERPRISES INCORPORATED,241
37892661587,JDC,JDC,241
11006419356,The Voice of the Martyrs - USA,"VOICE OF THE MARTYRS, INC., THE",240
5861903849,Friends of UNFPA,Friends of UNFPA,240
1196965420324476,Brent Roseth - Roseth Realty,These ads ran without a disclaimer,239
223439555209422,My Hero Wears Blue Store,Minerva LLC,238
1747132688647028,Democratic Association of Secretaries of State,Democratic Association of Secretaries of State,237
185753078030,TakeAction Minnesota,These ads ran without a disclaimer,237
174467403129304,Yoopine,Yoopine Inc.,237
292018201259366,We Raise Foundation,WE RAISE FOUNDATION,237
1529468987331408,BulbHead,TELEBRANDS CORP.,236
642349802504180,Veterans Party Of Minnesota,Veterans Part of Minnesota,235
104536112956,"Ramsey County, Minnesota",Ramsey County,235
16534314739,Facing History and Ourselves,"FACING HISTORY AND OURSELVES NATIONAL FOUNDATION, INC.",234
182658925089088,FINCA,"FINCA INTERNATIONAL, INC.",234
575474839150969,Meals On Wheels,METRO MEALS ON WHEELS,234
29092950651,TED,TED Conferences,232
102617961152741,Barbara Bollier,Bollier for Kansas,231
2146201085498440,Tony Gonzales,Tony Gonzales for Congress,231
1849483715167852,Firefly Engagement,"Firefly Engagement Services, Inc.",230
79125112926,Students for Life of America,"STUDENTS FOR LIFE OF AMERICA, INC.",228
1701899883357807,Seed Your Future,Seed Your Future,228
1636216106590985,Josh Hawley,JOSH HAWLEY FOR SENATE,228
156994304362574,American Bridge,AMERICAN BRIDGE 21ST CENTURY,228
141692255929599,Democratic Socialists of America,DEMOCRATIC SOCIALISTS OF AMERICA INC,228
113351505349955,The Christian Broadcasting Network,The Christian Broadcasting Network Inc,227
518194348194441,RepresentUs,RepresentUs,226
150452905455,Andrew Klavan,The Daily Wire,226
183113263420,Loyal Source,LOYAL SOURCE GOVERNMENT SERVICES LLC,226
354851377936744,BookTV,C-SPAN,225
21898300328,BuzzFeed,U.S. Census Bureau,225
103242481230174,Tonsillitis Prevention,Mariah Shaneice Wells,225
1310142905757632,State Representative John Lesch,John Lesch for State Representative,224
1425435377743310,Conversations with Bill Kristol,The Foundation for Constitutional Government,224
106875060931336,National News Flash,Denisia Monea Williams,223
1640970822834351,Plaine Products,Plaine Products,222
156496968533805,Explore Beyond,NCTA - The Internet & Television Association,220
105229062888132,Stop Soldier Suicide,Stop Soldier Suicide,220
288536308709632,Stand with Grocery Workers,United Food and Commercial Workers International Union,219
456262374764387,Voters Not Politicians,Voters Not Politicians,219
497081420632330,Hiral Tipirneni,HIRAL FOR CONGRESS,219
175580571641,Out of Print,Out of Print,219
107362890683965,Ann Johnson Stewart for Minnesota Senate,Campaign of Ann Johnson Stewart,218
142474049098533,Robert Reich,Inequality Media Civic Action,217
2059019737447210,ChangeRoots,ChangeRoots,217
2254455051442790,Flag and Cross,Flag & Cross,216
1067491843291343,Lawsuit Watch,These ads ran without a disclaimer,216
134571176638205,One Tree Planted,One Tree Planted,216
101263094890142,Megan Dayton For MAPE President,Megan Dayton for MAPE President,216
10331123781,Special Olympics,Special Olympics Inc,216
279846350948,St. Labre Indian School,St. Labre Indian School,215
566008736785269,Be Heard Project,Be Heard Project,215
700941689954518,Defend Our Future,Defend Our Future,214
61265398450,AmeriCorps NCCC,Corporation for National and Community Service,213
148190158559115,Wildlife Forever,Wildlife Forever,213
108746510732149,Trump Mats,Conservative Movers,212
10524821940,National Park Foundation,National Park Foundation,211
35715544220,Stand.earth,STAND,211
103284947927286,Roaring Right,Keegan Scott Boston Rush,210
297989840794,Minnesota Budget Project,Minnesota Budget Project,210
110304423857607,Patriot Wear,Brandon Kyle Fink,210
181813995726,Avalara,"AVALARA, INC.",208
200850100068459,Buzz360,Lisa Marie Schneegans,208
1486604288305133,Happy Earth Apparel,Happy Earth LLC,207
357554791340788,Liker,Omar Rivero,207
105493081166261,Basic Ideas to Maintain your Car,KHEIDRA K BROWN-WYNTER,206
125179374733697,Big News Buzz,Resource Media,206
179513292162226,American History TV,C-SPAN,206
2181403648815959,America United,America United Daily,205
109295377337702,Trumplican Store,Minerva LLC,203
8340223883,Avaaz,Avaaz Foundation,203
1041852795892643,"Steve Ahmann, Kandiyohi County District 2 Commissioner","Steve Ahmann, Kandiyohi County District 2 Commissioner on his own behalf",203
958164574314945,Cargill,"CARGILL, INCORPORATED",203
543066585882629,Libertarian Country,Libertarian Country,203
493747700758477,Airbnb Citizen,"AIRBNB, INC.",203
103235554648484,Elect Scientists,314 ACTION FUND,202
808450969246896,"Rebecca Walser, Tax Attorney, CFP",Walser Wealth Management,201
111663870532155,Trump Collective,Alexander Quinn Urbach,201
135081079769,AFGE,American Federation of Government Employees,201
597775556935680,Portico Healthnet,PORTICO HEALTHNET,200
211281525566478,Hennepin County Government,Hennepin County Government,200
15503839732,Peter G. Peterson Foundation,Peter G. Peterson Foundation,200
71291813882,The Association of Zoos and Aquariums,American Association of Zoological Parks & Aquariums,200
107856067517820,Exactly What We Need,Shi Yuan Ge,198
2787340798002504,Justice Daniel Kelly,Friends of Justice Daniel Kelly,198
183517831660100,Morning Consult,Morning Consult LLC,198
203550842430,Mike Lee,FRIENDS OF MIKE LEE INC,198
685467058130434,Blue Cross and Blue Shield of Minnesota,"BCBSM, INC.",198
195620754724,Helping Hand USA,HELPING HAND FOR RELIEF AND DEVELOPMENT INC.,198
656263988182462,Bill Hagerty,TEAM HAGERTY,197
1837115116571746,Topic,"First Look Productions, Inc",197
153678684700451,American Investment Council,AMERICAN INVESTMENT COUNCIL,196
412302902150250,Dairy Good,Dairy Management Inc.,196
203330919857759,All On The Line,National Redistricting Action Fund,196
275908853303174,Pro-Israel America,"Pro-Israel America, Inc.",196
105455840860559,Eagle Realm,Eagle Realm,195
105010030848236,Bryant Cameron Webb,DR. CAMERON WEBB FOR CONGRESS,195
9062006483,REI,"RECREATIONAL EQUIPMENT, INC.",195
784248954955190,Jew Hatred on Campus,David Horowitz Freedom Center,195
9514417573,David N. Cicilline,CICILLINE COMMITTEE,195
104622121026372,Earthbreeze,These ads ran without a disclaimer,194
1499191057075106,Chronic Disease Coalition,Chronic Disease Coalition,194
700283120139217,Omar Fateh for MN Senate 62,Omar Fateh Senate Committee,193
145380305523723,Secure America Now,Secure America Now,192
1023698444330392,The Tylt,The Tylt,192
109788797242679,The Patriot Circle,Kin Ngai Yeung,192
231518367314146,Kim Olson for Congress,KIMFORCONGRESS,192
111929803714895,SN Research,Story Network Foundation,192
369214063089791,Lummis for Wyoming,LUMMIS FOR WYOMING INC.,190
559244524600331,Vunella,Alan Woods,190
897994503631860,HealthInsurance.net,These ads ran without a disclaimer,189
360424321432255,Doha Debates,Doha Debates,188
145546662234642,American Energy Alliance,American Energy Alliance,188
8524198486,Physicians Committee for Responsible Medicine,"PHYSICIANS COMMITTEE FOR RESPONSIBLE MEDICINE, INC.",188
1811405699080331,Recovery Advocacy Project,Recovery Advocacy Project,187
399067003454888,Sudan Relief Fund,Sudan Relief Fund Inc,186
221369444611861,Bill Pascrell for Congress,PASCRELL FOR CONGRESS,186
221631014637468,Look Human,"Print Syndicate, Inc.",185
219247332354785,Phil Arballo for Congress,ARBALLO FOR CONGRESS,185
58401218435,National Pork Producers Council,National Pork Producers Council,183
1977738355807406,Sharice For Congress,SHARICE FOR CONGRESS,183
105610970947657,MY 2A GEAR,Leon Mckensizy Dunn,182
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Support Fund Inc,182
313723095478950,The Daily Citizen,Focus on the Family,181
175797376373,"WaterFurnace Geothermal Heating, Cooling & Hot Water","WATERFURNACE INTERNATIONAL, INC.",181
1515578192021449,WHOLETONES,Wholetones Inc.,181
100822738050183,Trump Star 2020,Greek Steel LLC,180
717417908274761,Lady Freethinker,Lady Freethinker,180
110316380149,Family Policy Alliance,Family Policy Alliance,180
1137391619658659,County Commissioner Victoria Reinhardt,Reinhardt Volunteer Committee,179
311896169406139,Trump 2020 Wear,Trump 2020 Wear,179
106446011075203,Republicans for a New President,Stand Up Republic,179
105988454148032,The Right Facts,The Right Facts,178
127216280686110,Ann Wagner,Ann Wagner for Congress,178
181924628560212,SumOfUs,SumOfUs,178
6355071377,American Cancer Society Cancer Action Network - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,175
133937690180,Student Conservation Association,Student Conservation Association,175
587409478450620,Kendall for Congress,Kendall for Congress,175
174522442613024,Sibley County Republicans,Sibley County Republicans,175
6096369029,Comedy Central,Comedy Central,175
44340057816,Uncommon Goods,UncommonGoods,175
10234472029,Council on Foreign Relations,Council on Foreign Relations,174
107916557529161,Re-Election 45th President,Applelon,174
97736029457,Saint Paul Public Library,Saint Paul Public Library,174
405355946226766,Todd Young,"FRIENDS OF TODD YOUNG, INC.",174
114386721939978,The Made in America Store,Made In America Store,171
131415853561442,evian,Danone,171
129278807814364,Welcome.,Welcome.,171
222161551455730,Senator John Jasinski,Jasinski for Senate Campaign,170
104933662932387,CreativeFuture,CreativeFuture,169
896759427103774,Modern Medicaid Alliance,Modern Medicaid Alliance,169
18017481462,Acton Institute,Acton Institute,169
49059279814,Institute for Justice,INSTITUTE FOR JUSTICE,169
1664959567149320,Wholesome Culture,Wholesome Culture,169
288110884600563,Lean In,"Sheryl Sandberg & Dave Goldberg Family Foundation d/b/a LeanIn.Org, LLC",169
105637180924700,Joe Abeyta for State Representative,Joseph Antonio Abeyta,169
348973409274904,Velvet Hamster,Velvet Hamster,168
69611504313,Simon & Schuster,Simon & Schuster,167
1637823176332591,EcoCRED,Branislav Seslija,166
112955806896246,Dalia Al-Aqidi,Dalia for Congress,166
298043743589859,Omaze,Omaze,165
100256754899828,Patriot's Cave,Patriot's Cave,165
102077324534738,Jason Franzen for Wright County Commissioner,Jason Michael Franzen,165
22234040933,United Nations Foundation,United Nations Foundation,164
781510041970720,Hippo Sak,Hippo Sak,164
42721212591,Environmental Law & Policy Center,ENVIRONMENTAL LAW & POLICY CENTER OF THE MIDWEST INC,164
100119981671668,Blue Senate,BLUE SENATE PAC,164
1925751504337881,MJ for Texas,MJ FOR TEXAS,164
344690446467832,The Copper Courier,Courier Newsroom,163
2081864865362439,Mike Espy,MIKE ESPY FOR SENATE CAMPAIGN COMMITTEE,163
108176010748061,100 Insure,Robert Bradley Graham,162
106888790701825,Legendary Trump Coins,Legendary Trump Coins,162
114517875225866,The Other 98%,OTHER 98 PERCENT ACTION,162
266344180585578,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,160
164648433642270,New Prensa,Alberto Jose Monserrate,160
1724818571163958,Action Center on Race and the Economy,"ACTION CENTER ON RACE AND THE ECON, THE",159
1290536624348001,Informed Immigrant,FWD.us Education Fund,159
305894606423160,ParentsTogether,ParentsTogether,159
482541798528855,Staance,Emmanuel Iluobe Momoh,159
102875587947942,Keep Trump In Office,Keep Trump In Office,158
184731548554164,PL+US,Plus Fund: Paid Leave for the United States,158
6713653788,Gary Peters,PETERS FOR MICHIGAN,157
105272344182870,Think 100%,Hip Hop Caucus,157
1470151473238140,Save the Boundary Waters,Northeastern MInnesotans for Wilderness,156
12692955711,Chronicle of Higher Education,"CHRONICLE OF HIGHER EDUCATION, INC. (THE)",156
547176209061125,Medicare for All NOW,Medicare For All NOW!,156
331962060734197,Sioux Falls Free Thinkers,Dale Richmond Hemming,156
169543260659539,The Venn Media,The Venn Media,155
103654464668995,Home With Our Family,Alexander Chung,154
653079394725698,Aspiration,Aspiration,154
100123544800892,Disme Coin Company,Byron Michael Laughlin,154
43647453076,familydoctor.org,AMERICAN ACADEMY OF FAMILY PHYSICIANS,153
108771900698904,Bjorn Olson For MN House 23A,Bjorn Olson For MN House,152
123651254408327,Sokolove Law,"Sokolove Law, LLC",152
942067839280404,Sioux Falls Feminists,Dale Richmond Hemming,152
112974563687584,Robert Kiyosaki - The Rich Dad Poor Dad Letter,Long Form Creative Co.,152
291318298488215,Veterans for Career Education,Veterans for Career Education,151
607626319739286,Black Voices for Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,151
122948217753961,The Minneapolis Foundation,"MINNEAPOLIS FOUNDATION, THE",150
86134975779,Coast Guard Foundation,Coast Guard Foundation INC.,150
334748476594191,Rodney Davis,Rodney for Congress,150
7629206115,The Nation Magazine,"NATION COMPANY, LLC, THE",150
105964624197256,Kivu Immigration Law PLLC,Erin Elizabeth Schutte Wadzinski,150
150078471779185,Marion O'Neill For Representative 29B,Marion Olivia Oneill,150
313788135730191,Sioux Falls Scientists,Dale Richmond Hemming,150
284946111858895,Debbie Mucarsel-Powell,DEBBIE FOR CONGRESS,149
427302110732180,Mike Cernovich,Michael C Cernovich,149
36125271715,Erin Murphy for State Senate,Erin Murphy for Senate,149
57846092173,American Bible Society,American Bible Society,149
301639873256043,Vote Yes 332,Vote Yes 332,149
101732054915752,BLACK WITH  POWER,Black and Powerful,149
128213101272117,Sioux Falls Atheists,Dale Richmond Hemming,148
2309566456030859,Human Coalition Action,Human Coalition Action,148
1793349057355115,MN350 Action: Climate Justice in Minnesota,MN350 & MN350 Action,148
2014519985445047,Clean Jobs Midwest,Resource Media,148
49209604726,Vermont Teddy Bear,"VERMONT TEDDY BEAR CO., INC., THE",148
129523843754764,Vote Smart,PROJECT VOTE SMART,147
1945237355733646,Giving Brush,Giving Brush LLC,146
100256754899828,Patriot's Cave,Lucky Shot USA,146
112475783730246,Defeat Disinfo,DEFEAT DISINFO PAC,146
112404523591610,Tom Nelson for MN House 23A,Friends of Tom Nelson,146
338855069522459,Im Tirtzu,Im Tirtzu,145
455147011996099,The Ann and Phelim Scoop,The Unreported Story Society,145
519590768083165,Abby Finkenauer for Congress,FINKENAUER FOR CONGRESS,145
111295497192914,Middle America Project,Middle America Project,143
137662367278,League of Women Voters of the U.S.,LEAGUE OF WOMEN VOTERS OF THE UNITED STATES,143
1268410219898273,Tango Tango,Tango Tango Inc,142
323057528048557,LGBTQ Victory Institute,LGBTQ Victory Institute,142
105473167483406,Moms Against Juul,Rosen Injury Lawyers,142
119006106155684,PI Energy,Andrew P Chung,142
20811642728,Change to Win,Change to Win,141
410143045995386,Patients for Affordable Drugs,Patients for Affordable Drugs Inc.,141
326980967735245,Kelly Moller For Us,Volunteers for Kelly Moller Committee,141
352527958302,Israel on Campus Coalition,Israel on Campus Coalition,140
259212814698356,Democratic Majority for Israel,DMFI PAC,140
81372493950,POET,POET,140
977704775606273,Balls Deep Tackle,Balls Deep Tackle,140
101408458100744,The Medicare Guide,Judea West,139
101391114847542,Public Service Workers Protect Us,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,139
1612726335627171,We the Internet TV,We the Internet TV,139
7145381235,American Jewish World Service - AJWS,"AMERICAN JEWISH WORLD SERVICE, INC.",139
109379100777665,Patriotism Isn't Dead,Patriot Polling,138
53541257714,The Arc of the United States,The Arc with Facebook Ad Credits,138
102180301437619,2020 American Defense Fund,C3 PAC,138
846088015412976,The Catholic University of America - Busch School of Business,Busch School of Business at The Catholic University,137
110828620426941,Roger Polack for Congress,ROGER FOR WISCONSIN,137
675471506247724,Adair for Congress,ADAIR FOR CONGRESS,137
322311444154,Ounce of Prevention Fund,OUNCE OF PREVENTION FUND,136
738298126313472,John Thomas Political Strategist,The Thomas Guide Show,136
170400999661458,Green Olive Tours,Green Olive Collective Inc.,136
173470656019870,The Daily Yonder,Great Stories LLC,136
1580844735465499,Mighty Oaks Warrior Programs,Mighty Oaks Foundation,136
241253672599689,Restaurants Act,National Restaurant Association,135
57783358482,Airports Council International - North America,Airports Council International - North America,135
59254639983,Boston Medical Center,BOSTON MEDICAL CENTER,135
103131054573692,Crawfordology,Crawfordology,134
105992814375720,3M Lawsuit For Vets,One Dollar Smarter,134
1750471095167410,Trump Train News,Trump Train News,133
1413682351987764,Andy Kim for Congress,Andy Kim for Congress,133
243362776583569,Air Mail,Air Mail,133
211049239087028,Association of Young Americans,Benjamin J Brown,133
101103254533,SOS International,SOS International,132
1482947308676311,Topdust,cleancult,131
102797464600754,Jessi Ebben,EBBEN FOR WISCONSIN,131
175548090797,House Conservatives Fund,HOUSE CONSERVATIVES FUND AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE’S COMMITTEE,131
628423320573742,Vote Run Lead,VOTERUNLEAD,131
277414242013,Joyce Elliott for Congress,JOYCE ELLIOTT FOR CONGRESS,130
15779440092,National Review,"NATIONAL REVIEW, INC.",130
14673807622,Wisconsin Conservation Voters,Wisconsin Conservation Voters Independent Expenditure Committee,130
166166843531258,National Council of Resistance of Iran - شورای ملی مقاومت ایران,MEK-Iran (Saeid Saadati),130
340878903016433,LaTondresse for Hennepin County Commissioner,LaTondresse for Commissioner,130
1224429014390746,Catalysts,Freethink,130
160630887998827,Let Them Live,Let Them Live,130
487182481318334,Representative Marion O'Neill,Marion Olivia Oneill,130
911845658833043,I Am An Immigrant,FWD.us Education Fund,129
164966660351345,Hope Outfitters,Hope Outfitters,129
50717491726,Minnesota Family Council,MINNESOTA FAMILY COUNCIL,129
6444807415,Food Allergy Research & Education,Food Allergy Research & Education,129
366351973736242,Red Rock Secured,Red Rock Secured,129
37540989546,Power to Decide,Power to Decide,128
182620315479,Plan International USA,Plan International USA,127
517847528666178,Minnesota Local News - News Break,These ads ran without a disclaimer,127
780606555331010,American Student Loan Advocate,ASLR Marketing,127
110468488981853,UNRWA USA,UNRWA USA,127
157810487611661,Freethink,Freethink,126
375301089246439,Thom Tillis,THOM TILLIS COMMITTEE,126
7229514244,Drug Policy Alliance,DRUG POLICY ALLIANCE,126
297989840794,Minnesota Budget Project,Laura Mortenson,125
102383567862577,Brighter Future Alliance,Brighter Future Alliance,125
5835757481,Monterey Bay Aquarium,"MONTEREY BAY AQUARIUM FOUNDATION, THE",125
344688137743,Land Stewardship Project,LAND STEWARDSHIP PROJECT,125
56332452163,AMA Patients Action Network,American Medical Association,125
153446658100252,Lumina Foundation,Lumina Foundation,125
10134372446,"Catholic Charities of the Diocese of St. Cloud, MN","Catholic Charities of the Diocese of St. Cloud, MN",124
635850443292528,Nasty Woman Coloring,Nasty Woman Coloring,124
60865633726,Love Justice International,TINY HANDS INTERNATIONAL,124
323083351064533,The News Literacy Project,The News Literacy Project,124
68771922854,Essence,Shaelyne Antonia Moodie,124
120522437962280,Hutchins Center for African & African American Research,The Hutchins Center for African & African American Research at Harvard University,124
445629222247515,Thrive Causemetics,Kelsey Jeanne Greenwood,123
1733918116873254,BackWoods Mafia,Landon David Turner,123
102123058009298,Tips For Cleaning Your Car,Cornelia Lanisha Holston,123
113679561847,ASMP: American Society of Media Photographers – National Page,AMERICAN SOCIETY OF MEDIA PHOTOGRAPHERS INC,123
207549645977714,Families Belong Together,Families Belong Together,122
90022052772,Williams,"WILLIAMS COMPANIES, INC., THE",122
407664862957433,Ammar Campa-Najjar for Congress,AMMAR CAMPA-NAJJAR FOR CONGRESS,122
698400060189827,Dan Sullivan,Alaskans for Sullivan,122
111824001908,Hakeem Jeffries,JEFFRIES FOR CONGRESS,122
232203033993149,Soren C Sorensen,SOREN SORENSEN FOR US HOUSE,122
192448150001,Jeff Anderson & Associates,Jeffrey R Anderson PA,122
41182871633,National Museum of American Jewish History,National Museum of American Jewish History,121
110746996993983,The Gander Newsroom,Courier Newsroom,121
46428009499,The Jewish Agency for Israel,Shiri  Stern,121
396341050418432,WORLD Channel,WGBH WORLD Channel,121
108620667163768,For Our Future,Energy Media,120
360303722260,Kathleen Williams for Montana,KATHLEEN WILLIAMS FOR MONTANA,120
186525784991,Jewish Voice for Peace,Jewish Voice for Peace,120
126893748252841,American Firearms Coalition,American Firearms Coalition,120
110316697328742,People of Seniors Housing,People of Seniors Housing,119
317667194946264,Ro Khanna,RO FOR CONGRESS INC,119
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",119
113223650193301,MAGA REVOLUTION,Apse Media LLC,119
107334019308912,Olive Crest - USA,OLIVE CREST,118
376638603087168,Save The Earth,8 Billion Trees LLC,118
7735858972,Humane Society Legislative Fund,Humane Society Legislative Fund,118
30079936984,CWS,"CHURCH WORLD SERVICE, INC.",118
1084856268238034,Trump Talking,Roberto None Lugo,118
2377166239179411,Nancy Goroff for Congress,Goroff for Congress,117
27311599342,Preemptive Love,These ads ran without a disclaimer,117
28446275521,Military Officers Association of America (MOAA),Military Officers Association of America,117
152258821985032,Disrupt Aging,AARP,117
111574867161639,Eric Erkkila for District 3 County Commissioner,Vote Erkkila,117
105538624356773,My Kitchen Savior,Nicole Alexa Lebel,117
37630324302,Rational 360,Rational 360,117
1517949235088741,Cook County Democratic Party,Cook County Democratic Party,116
253507715172780,Andy Levin,ANDY LEVIN FOR CONGRESS,116
105042244557006,Golden Years Lifestyle,Nha Vu,116
102947668622,Presente.org,Presente.org,116
265045056894488,Mark Meckler,Convention of States Action,115
109778477239995,"Stephen Berk for Mayor - Blaine, Minnesota",Stephen John Berk,115
916908791847627,Prosperity Michigan,Prosperity Michigan,115
146754548089,CityTeam,CityTeam,114
11162728079,U.S. PIRG,UNITED STATES PUBLIC INTEREST RESEARCH GROUP,114
166087830076297,WebPT,WebPT,114
113341064736,American Conservative Union,American Conservative Union,114
403716816314673,Lee Saunders,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,114
251108235780882,Marsha Van Denburgh for Connexus Director,Marsha Diane Vandenburgh,113
21898300328,BuzzFeed,These ads ran without a disclaimer,113
25121889784,Texas Public Policy Foundation,Texas Public Policy Foundation,113
1745418332339003,Aspire Gear,Aspire Gear,112
110509307164141,American Patriot Unite,American Patriot Unite,112
1731084720451495,The Younique Foundation,The Younique Foundation,112
38895197117,EdChoice,"EDCHOICE, INC.",112
105758140990038,Road Safety Guide,Judea West,112
25254987383,Joyce Meyer Ministries,"JOYCE MEYER MINISTRIES, INC.",111
1627212824167934,Men4Choice,Men4Choice,111
1963992303848678,DHVANI,DHVANI,111
46785153750,National Fair Housing Alliance,National Fair Housing Alliance,110
2264090133834042,Invite Research,Precision Network,110
108180596030668,Elizabeth Dole Foundation,Elizabeth Dole Foundation,110
763220717125963,DFL Environmental Caucus,DFL Environmental Caucus,110
106639117702050,Keep America Great 2020,KEEP AMERICA GREAT COMMITTEE,110
112602535494455,The Reporters Inc,REPORTERS INC,109
104148457864919,John Sheridan-Giese for District 112 School Board,John Anthony Sheridan Giese,109
312657362217994,Women's Heart Alliance,Women's Heart Alliance,109
229422593795044,State Government Leadership Foundation,State Government Leadership Foundation,109
77790954801,Salesian Missions,Salesian Missions,109
95808257057,DaVita Kidney Care,DAVITA INC.,109
51405613519,Focus on the Family,Focus on the Family,109
8550121410,Free Speech America Project,MEDIA RESEARCH CENTER,107
143509339045414,Americans for Peace and Tolerance,"AMERICANS FOR PEACE AND TOLERANCE, INC.",107
111025563615171,Tom Tiffany,"TIFFANY FOR WISCONSIN, INC.",107
218020061613734,UBS,UBS Financial Services Inc.,107
359933137438156,Nine Line Apparel,Nine Line Apparel,107
