Page ID,Page Name,Disclaimer,Amount Spent (USD)
202626512363,U.S. Census Bureau,U.S. Census Bureau,1210298
7860876103,Joe Biden,BIDEN FOR PRESIDENT,954588
101359811498192,Cost of Chaos,Priorities USA Action. 202-455-8428. Not authorized by any candidate or candidate's committee.,732972
106158314342739,Facts First,Priorities USA Action. 202-455-8428. Not authorized by any candidate or candidate's committee.,549877
156968474833352,Stop Republicans,Stop Republicans,519052
153080620724,Donald J. Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",459598
153080620724,Donald J. Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,435807
102711087850827,Hablemos Claro USA,Priorities USA,380168
6726182861,Mike Pence,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,181312
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,179052
425408274980132,Let's Be Honest,Priorities USA,159034
124955570892789,Bernie Sanders,BERNIE 2020,155868
20787991568,Senate Democrats,DSCC,149281
6726182861,Mike Pence,"DONALD J. TRUMP FOR PRESIDENT, INC.",138577
1145019702185006,Alliance for Safety and Justice,Alliance for Safety and Justice,117524
9324910069,NRSC,NRSC,107066
107589664099282,Stand Up To China,"Stand Up To China, Inc.",105984
172758932738142,PhRMA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,102862
33110852384,Doctors Without Borders/ Médecins Sans Frontières (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),96947
260754507296508,The Voter Participation Center,Voter Participation Center,92572
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,85663
106888260932693,Fair Census Project,RESOURCES LEGACY FUND,84117
8291852604,Tobacco Free Florida,Florida Department of Health Bureau of Tobacco Free Florida,83089
377392172830318,Representative Ross Spano,Office of Representative Ross Spano,79051
165987503528599,Lindsey Graham,"TEAM GRAHAM, INC.",78487
1711465445765878,Nancy Pelosi,NANCY PELOSI FOR CONGRESS,77903
108824017345866,Facebook,"Facebook, Inc.",77333
1771156219840594,Team Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",77190
830289696991749,THE FACTS NOW,Florida Department of Health Bureau of Tobacco Free Florida,76626
73970658023,International Rescue Committee,International Rescue Committee,69584
25055115099,Intuit,INTUIT INC.,68688
328072970642479,Jaime Harrison,JAIME HARRISON FOR US SENATE,66611
105756057589080,The Lincoln Project,The Lincoln Project,66344
1771156219840594,Team Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,65294
571182609571332,NextGen America,NEXTGEN CLIMATE ACTION COMMITTEE,63952
11131463701,truth,TRUTH INITIATIVE FOUNDATION,63628
1593518174052711,Candace Owens,Candace Owens LLC,62340
107858693983382,The GOP Shop,The GOP Shop,62333
7833534974,Florida Democratic Party,Florida Democratic Party,60892
1435148843426547,SEIU Florida,SEIU,57648
187560865294701,Florida Phoenix News,Florida Phoenix,57368
259130650776119,Mitch McConnell,MCCONNELL SENATE COMMITTEE,55059
92925746942,Judicial Watch,Judicial Watch,53062
196382377057315,Learn Our History,Learn Our History,52647
171287339973880,LCV Victory Fund,"LCV Victory Fund, 202-785-8683, and Priorities USA Action, 202-455-8428, and not authorized by any candidate or candidate’s committee.",52017
7814597100,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,51573
1883837055193241,Shield Republic,Shield Republic,51106
127225910653607,PragerU,PragerU,50368
38235851310,USA for UNHCR,UNITED STATES ASSOCIATION FOR UNHCR,50105
127755494595870,Progressive Takeover,PROGRESSIVE TAKEOVER,50074
7976226799,The Daily Show,Comedy Central,49758
1449461518652183,4Patriots,4Patriots LLC,49221
123192635089,GOP,REPUBLICAN NATIONAL COMMITTEE,48740
101617224555221,Nancy Pelosi Elects Democrats,PAC TO THE FUTURE,48211
111182343682003,Certified CCW,CertifiedCCW.com,48124
2352630938293825,Mytacticalpromos,Entremax,46329
176789922364429,Steve Daines,STEVE DAINES FOR MONTANA,45785
1840872046193573,Congressman Brian Mast,Congressman Brian Mast,45297
110382887228216,Organizing Together 2020,We Americans Can Fund,43014
830121337093232,National Democratic Training Committee,NATIONAL DEMOCRATIC TRAINING COMMITTEE PAC,42205
1374134752633656,New Health Plans,Shop Insurance Plans,39847
200650357207240,I Love My Freedom,I Love My Freedom,38916
80562389320,NARAL Pro-Choice America,NARAL Pro-Choice America,38831
1025055787535714,A Case for Women,A Case for Women,38789
17023576156,The Leadership Conference on Civil and Human Rights,The Leadership Conference on Civil and Human Rights,38763
1316372698453411,Alexandria Ocasio-Cortez,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,36507
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,36360
109742407314234,Restoration Action,Restoration Action,36262
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,36108
228754857151053,House Majority PAC,House Majority PAC,36099
791543660926838,"I'll go ahead and keep my guns, Thanks",2A4LIFE LLC,36012
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,35761
158791100909689,Concerned Veterans for America,Concerned Veterans for America,35596
261663760956534,America First Policies,America First Policies Inc,35562
25852730092,Care2,Care2 Inc,34783
174009339411865,SmartNews,"SmartNews International, Inc.",34630
2078647579047586,Project Pulso,Project Pulso,34182
101210588150219,Boy Scouts Abuse Claims,X Social Media LLC,34025
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,33630
2037695643113766,Blexit,Blexit Foundation,33065
236369846383459,Congressional Black Caucus PAC,Congressional Black Caucus PAC,33048
6204742571,Sierra Club,SIERRA CLUB,32985
302182941354,AARP Advocates,AARP,32249
602714436529710,End Citizens United,END CITIZENS UNITED,31309
1487587521541634,President Donald Trump Fan Club,I Love My Freedom,31266
100145644726687,Opportunity For All Floridians,Opportunity For All Floridians,31071
121388362246,Goldman Sachs,Goldman Sachs & Co.,30869
101011374703725,Dr. William Figlesthaler,WILLIAM FIGLESTHALER FOR CONGRESS,30560
107483817554072,WorkMoney,WorkMoney Inc,30403
950998258312654,Knowhere,"Knowhere, Inc.",30067
139599847972,National Nurses United,BE A HERO PAC,28921
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare PAC,28337
345504286342057,Keeping America Great Again,RightWingGear.com,28182
778592872253670,U.S. Sugar,United States Sugar Corporation,27565
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,27323
10461186460,Ben & Jerry's,"BEN & JERRY'S HOMEMADE, INC.",27033
92730524910,AdventHealth,AdventHealth,26955
1658135304460341,MANG,MANG,26922
110130647164439,Tonight's News,Ibrahim Oloko,26698
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,26638
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",26589
